trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
6平日（冬）_18時33分_系統40123,19:14:00,19:14:00,180_02,39,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:16:00,19:16:00,179_02,40,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:17:00,19:17:00,178_02,41,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:18:00,19:18:00,175_02,42,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:20:00,19:20:00,176_02,43,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:23:00,19:23:00,174_02,44,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:25:00,19:25:00,173_02,45,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:26:00,19:26:00,172_02,46,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:27:00,19:27:00,171_02,47,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:28:00,19:28:00,170_02,48,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:29:00,19:29:00,169_02,49,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:30:00,19:30:00,168_02,50,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:31:00,19:31:00,167_02,51,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:32:00,19:32:00,166_02,52,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:35:00,19:35:00,165_02,53,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:36:00,19:36:00,164_02,54,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:37:00,19:37:00,163_02,55,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:38:00,19:38:00,162_02,56,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:42:00,19:42:00,160_02,57,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:43:00,19:43:00,159_02,58,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:45:00,19:45:00,158_02,59,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:46:00,19:46:00,157_02,60,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:48:00,19:48:00,156_01,61,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:50:00,19:50:00,155_02,62,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:51:00,19:51:00,154_02,63,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:53:00,19:53:00,153_02,64,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:54:00,19:54:00,152_02,65,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:55:00,19:55:00,151_02,66,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:56:00,19:56:00,150_02,67,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:57:00,19:57:00,149_02,68,野辺地案内所,0,0
6平日（冬）_18時33分_系統40123,19:58:00,19:58:00,148_01,69,野辺地案内所,1,0
7土日祝のみ_06時47分_系統400105,06:47:00,06:47:00,111_02,1,三高正門前,0,1
7土日祝のみ_06時47分_系統400105,06:47:00,06:47:00,129_01,2,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:48:00,06:48:00,113_02,3,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:50:00,06:50:00,112_02,4,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:52:00,06:52:00,105_02,5,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:54:00,06:55:00,104_02,6,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:56:00,06:56:00,103_02,7,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:57:00,06:57:00,102_02,8,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,06:59:00,06:59:00,101_02,9,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:01:00,07:01:00,100_02,10,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:03:00,07:03:00,99_03,11,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:03:00,07:03:00,98_02,12,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:04:00,07:04:00,97_02,13,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:06:00,07:06:00,96_02,14,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:07:00,07:07:00,95_02,15,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:08:00,07:08:00,94_02,16,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:10:00,07:10:00,93_02,17,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:11:00,07:11:00,92_02,18,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:12:00,07:12:00,91_02,19,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:14:00,07:14:00,90_02,20,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:15:00,07:15:00,89_02,21,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:16:00,07:16:00,88_02,22,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:17:00,07:17:00,87_02,23,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:20:00,07:20:00,1_01,24,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:21:00,07:21:00,2_01,25,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:22:00,07:22:00,3_01,26,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:23:00,07:23:00,4_01,27,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:24:00,07:24:00,5_01,28,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:25:00,07:25:00,6_01,29,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:26:00,07:26:00,7_01,30,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:27:00,07:27:00,120_02,31,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:27:00,07:27:00,119_02,32,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:28:00,07:28:00,118_02,33,三高正門前,0,0
7土日祝のみ_06時47分_系統400105,07:29:00,07:29:00,117_01,34,三高正門前,1,0
8土日祝のみ（夏）_09時03分_系統40101,09:03:00,09:03:00,12_02,1,馬門温泉,0,1
8土日祝のみ（夏）_09時03分_系統40101,09:04:00,09:04:00,11_02,2,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:05:00,09:05:00,10_02,3,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:06:00,09:06:00,9_02,4,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:07:00,09:07:00,204_02,5,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:08:00,09:08:00,203_02,6,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:09:00,09:09:00,202_02,7,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:10:00,09:10:00,118_01,8,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:11:00,09:11:00,119_01,9,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:11:00,09:11:00,120_01,10,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:12:00,09:12:00,7_02,11,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:13:00,09:13:00,6_02,12,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:14:00,09:14:00,5_02,13,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:15:00,09:15:00,4_02,14,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:16:00,09:16:00,3_02,15,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:17:00,09:17:00,2_02,16,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:18:00,09:18:00,1_01,17,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:21:00,09:21:00,1_02,18,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:22:00,09:22:00,231_01,19,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:23:00,09:23:00,198_02,20,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:24:00,09:24:00,197_02,21,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:25:00,09:25:00,196_02,22,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:26:00,09:26:00,195_02,23,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:27:00,09:27:00,194_02,24,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:28:00,09:28:00,193_02,25,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:29:00,09:29:00,192_02,26,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:30:00,09:30:00,191_02,27,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:33:00,09:33:00,190_02,28,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:34:00,09:34:00,189_02,29,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:36:00,09:36:00,188_02,30,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:38:00,09:38:00,187_02,31,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:39:00,09:39:00,186_02,32,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:40:00,09:40:00,185_02,33,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:40:00,09:40:00,184_02,34,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:41:00,09:41:00,183_02,35,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:42:00,09:42:00,182_02,36,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:43:00,09:43:00,181_02,37,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:44:00,09:44:00,180_02,38,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:46:00,09:46:00,179_02,39,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:47:00,09:47:00,178_02,40,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:48:00,09:48:00,175_02,41,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:50:00,09:50:00,176_02,42,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:53:00,09:53:00,174_02,43,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:55:00,09:55:00,173_02,44,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:56:00,09:56:00,172_02,45,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:57:00,09:57:00,171_02,46,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:58:00,09:58:00,170_02,47,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,09:59:00,09:59:00,169_02,48,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:00:00,10:00:00,168_02,49,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:01:00,10:01:00,167_02,50,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:02:00,10:02:00,166_02,51,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:05:00,10:05:00,165_02,52,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:06:00,10:06:00,164_02,53,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:07:00,10:07:00,163_02,54,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:08:00,10:08:00,162_02,55,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:12:00,10:12:00,161_01,56,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:13:00,10:13:00,160_02,57,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:14:00,10:14:00,159_02,58,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:16:00,10:16:00,158_02,59,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:17:00,10:17:00,157_02,60,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:19:00,10:20:00,156_01,61,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:22:00,10:22:00,155_02,62,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:23:00,10:23:00,154_02,63,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:25:00,10:25:00,153_02,64,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:26:00,10:26:00,152_02,65,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:27:00,10:27:00,151_02,66,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:28:00,10:28:00,150_02,67,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:29:00,10:29:00,149_02,68,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:30:00,10:30:00,148_01,69,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:31:00,10:31:00,147_02,70,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:32:00,10:32:00,146_02,71,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:33:00,10:33:00,145_02,72,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:34:00,10:34:00,144_02,73,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:35:00,10:35:00,143_02,74,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:36:00,10:36:00,142_02,75,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:37:00,10:37:00,141_02,76,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:38:00,10:38:00,140_02,77,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:40:00,10:40:00,139_02,78,馬門温泉,0,0
8土日祝のみ（夏）_09時03分_系統40101,10:42:00,10:42:00,138_01,79,馬門温泉,1,0
8土日祝のみ（夏）_09時12分_系統18201,09:12:00,09:12:00,176_01,1,十和田市中央,0,1
8土日祝のみ（夏）_09時12分_系統18201,09:15:00,09:15:00,178_01,2,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:16:00,09:16:00,179_01,3,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:18:00,09:18:00,180_01,4,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:19:00,09:19:00,181_01,5,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:20:00,09:20:00,182_01,6,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:21:00,09:21:00,183_01,7,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:22:00,09:22:00,184_01,8,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:22:00,09:22:00,185_01,9,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:23:00,09:23:00,186_01,10,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:24:00,09:24:00,187_01,11,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:26:00,09:26:00,188_01,12,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:28:00,09:28:00,189_01,13,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:29:00,09:29:00,205_01,14,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:31:00,09:31:00,206_01,15,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:32:00,09:32:00,207_01,16,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:34:00,09:34:00,208_01,17,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:35:00,09:35:00,209_01,18,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:37:00,09:37:00,210_01,19,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:38:00,09:38:00,211_01,20,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:39:00,09:39:00,191_01,21,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:40:00,09:40:00,192_01,22,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:41:00,09:41:00,193_01,23,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:42:00,09:42:00,194_01,24,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:43:00,09:43:00,195_01,25,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:44:00,09:44:00,196_01,26,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:45:00,09:45:00,197_01,27,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:46:00,09:46:00,198_01,28,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:48:00,09:48:00,1_01,29,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:51:00,09:51:00,1_02,30,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:52:00,09:52:00,2_01,31,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:53:00,09:53:00,3_01,32,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:54:00,09:54:00,4_01,33,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:55:00,09:55:00,199_01,34,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:56:00,09:56:00,200_01,35,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:57:00,09:57:00,201_01,36,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:58:00,09:58:00,200_02,37,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,09:59:00,09:59:00,199_02,38,十和田市中央,0,0
8土日祝のみ（夏）_09時12分_系統18201,10:02:00,10:02:00,5_01,39,十和田市中央,1,0
8土日祝のみ（夏）_11時12分_系統18201,11:12:00,11:12:00,176_01,1,十和田市中央,0,1
8土日祝のみ（夏）_11時12分_系統18201,11:15:00,11:15:00,178_01,2,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:16:00,11:16:00,179_01,3,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:18:00,11:18:00,180_01,4,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:19:00,11:19:00,181_01,5,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:20:00,11:20:00,182_01,6,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:21:00,11:21:00,183_01,7,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:22:00,11:22:00,184_01,8,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:22:00,11:22:00,185_01,9,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:23:00,11:23:00,186_01,10,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:24:00,11:24:00,187_01,11,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:26:00,11:26:00,188_01,12,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:28:00,11:28:00,189_01,13,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:29:00,11:29:00,205_01,14,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:31:00,11:31:00,206_01,15,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:32:00,11:32:00,207_01,16,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:34:00,11:34:00,208_01,17,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:35:00,11:35:00,209_01,18,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:37:00,11:37:00,210_01,19,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:38:00,11:38:00,211_01,20,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:39:00,11:39:00,191_01,21,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:40:00,11:40:00,192_01,22,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:41:00,11:41:00,193_01,23,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:42:00,11:42:00,194_01,24,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:43:00,11:43:00,195_01,25,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:44:00,11:44:00,196_01,26,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:45:00,11:45:00,197_01,27,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:46:00,11:46:00,198_01,28,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:48:00,11:48:00,1_01,29,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:51:00,11:51:00,1_02,30,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:52:00,11:52:00,2_01,31,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:53:00,11:53:00,3_01,32,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:54:00,11:54:00,4_01,33,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:55:00,11:55:00,199_01,34,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:56:00,11:56:00,200_01,35,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:57:00,11:57:00,201_01,36,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:58:00,11:58:00,200_02,37,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,11:59:00,11:59:00,199_02,38,十和田市中央,0,0
8土日祝のみ（夏）_11時12分_系統18201,12:02:00,12:02:00,5_01,39,十和田市中央,1,0
8土日祝のみ（夏）_13時37分_系統18101,13:37:00,13:37:00,5_02,1,七戸十和田駅,0,1
8土日祝のみ（夏）_13時37分_系統18101,13:40:00,13:40:00,199_01,2,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:41:00,13:41:00,200_01,3,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:42:00,13:42:00,201_01,4,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:43:00,13:43:00,200_02,5,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:44:00,13:44:00,199_02,6,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:45:00,13:45:00,4_02,7,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:46:00,13:46:00,3_02,8,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:47:00,13:47:00,2_02,9,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:48:00,13:48:00,1_02,10,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:51:00,13:51:00,1_01,11,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:52:00,13:52:00,231_01,12,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:53:00,13:53:00,198_02,13,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:54:00,13:54:00,197_02,14,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:55:00,13:55:00,196_02,15,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:56:00,13:56:00,195_02,16,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:57:00,13:57:00,194_02,17,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:58:00,13:58:00,193_02,18,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,13:59:00,13:59:00,192_02,19,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:00:00,14:00:00,191_02,20,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:01:00,14:01:00,211_02,21,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:02:00,14:02:00,210_02,22,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:04:00,14:04:00,209_02,23,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:05:00,14:05:00,208_02,24,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:07:00,14:07:00,207_02,25,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:08:00,14:08:00,206_02,26,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:10:00,14:10:00,205_02,27,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:11:00,14:11:00,189_02,28,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:13:00,14:13:00,188_02,29,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:15:00,14:15:00,187_02,30,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:16:00,14:16:00,186_02,31,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:17:00,14:17:00,185_02,32,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:17:00,14:17:00,184_02,33,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:18:00,14:18:00,183_02,34,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:19:00,14:19:00,182_02,35,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:20:00,14:20:00,181_02,36,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:21:00,14:21:00,180_02,37,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:23:00,14:23:00,179_02,38,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:24:00,14:24:00,178_02,39,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:25:00,14:25:00,175_02,40,七戸十和田駅,0,0
8土日祝のみ（夏）_13時37分_系統18101,14:27:00,14:27:00,176_02,41,七戸十和田駅,1,0
8土日祝のみ（夏）_15時17分_系統18101,15:17:00,15:17:00,5_02,1,七戸十和田駅,0,1
8土日祝のみ（夏）_15時17分_系統18101,15:20:00,15:20:00,199_01,2,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:21:00,15:21:00,200_01,3,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:22:00,15:22:00,201_01,4,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:23:00,15:23:00,200_02,5,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:24:00,15:24:00,199_02,6,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:25:00,15:25:00,4_02,7,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:26:00,15:26:00,3_02,8,七戸十和田駅,0,0
8土日祝のみ（夏）_15時17分_系統18101,15:27:00,15:27:00,2_02,9,七戸十和田駅,0,0
